timestamp,ambiente_temperature,energy,cost,active_power,voltage,current,internal_temperature
2019-01-01 01:00:00,26.9,0.053940262512032155,0.03411654178557894,53.940262512032156,218.01754565900518,0.24741248393098844,8.163536073292242
2019-01-01 02:00:00,26.6,0.045874308202149564,0.06313146829458602,45.874308202149564,217.94229571974444,0.21048832238208634,8.214100110655693
2019-01-01 03:00:00,26.4,0.040464743959918885,0.08872491303993521,40.464743959918884,219.2931852154734,0.18452349041379915,7.695995702701175
2019-01-01 04:00:00,26.5,0.04079685475869316,0.11452841371412416,40.79685475869316,218.1410092296511,0.18702056482989715,8.089494156205035
2019-01-01 05:00:00,26.5,0.04309000180555576,0.1417823012311156,43.09000180555576,217.58577009308968,0.1980368559355723,8.257578765735602
2019-01-01 06:00:00,26.0,0.03634330635024642,0.1647689882063171,36.34330635024642,219.68153014408864,0.1654363310671085,8.159063237113834
2019-01-01 07:00:00,25.6,0.04748971524751901,0.19480563947893226,47.48971524751901,219.6306680934114,0.21622533710693398,7.642459589440659
2019-01-01 08:00:00,25.9,0.05158383961611093,0.22743177323812724,51.583839616110936,220.21724371226506,0.23424069226617952,8.381728513164816
2019-01-01 09:00:00,24.8,0.04080118372380569,0.2532380119286378,40.801183723805686,219.37051066470863,0.18599210805579622,7.728309952867296
2019-01-01 10:00:00,24.8,0.052239800315167874,0.2862790326304776,52.23980031516788,220.25117738960546,0.23718284249059948,7.701995651595674
2019-01-01 11:00:00,25.2,0.04655149436775868,0.31572227092440536,46.551494367758686,221.08356712531824,0.2105606263416747,8.156493383352661
2019-01-01 12:00:00,28.0,0.037412443898031916,0.3393851740343618,37.41244389803192,218.07753814879464,0.17155569627031164,7.657626955230022
2019-01-01 13:00:00,29.4,0.04882435704231342,0.370265969559162,48.82435704231342,220.19070266407746,0.22173668756941012,7.913667026795281
2019-01-01 14:00:00,29.9,0.04737150004811966,0.40022785119584714,47.37150004811966,218.591035759713,0.2167129126932403,8.40221615624473
2019-01-01 15:00:00,30.0,0.05658176310055179,0.4360151090849073,56.58176310055179,221.92200600083356,0.25496238124460385,8.247729000097252
2019-01-01 16:00:00,30.6,0.061710365609618525,0.47504614395342093,61.71036560961853,220.99071758294096,0.2792441523543076,7.7486823267264064
2019-01-01 17:00:00,30.5,0.05167229828744159,0.5077282267164991,51.67229828744159,218.93112083912624,0.23602080000956624,8.364904323367895
2019-01-01 18:00:00,30.0,0.043390026715768394,0.5351718762388887,43.39002671576839,221.78737929885438,0.19563794320911804,8.387124809123808
2019-01-01 19:00:00,30.2,0.04977033683874469,0.5666509921601842,49.77033683874469,219.14788093863302,0.22710845583162015,8.56167606296906
2019-01-01 20:00:00,29.2,0.06099298726367029,0.6052282941921149,60.992987263670294,219.5620690700746,0.277793826237828,7.784404941492969
2019-01-01 21:00:00,28.6,0.0401166409321997,0.6306015681237196,40.1166409321997,218.70907562895934,0.18342467415599029,7.591293494147308
2019-01-01 22:00:00,28.1,0.05489162748224155,0.6653198363608938,54.89162748224155,222.4115550644034,0.24680204886992793,7.871286812711382
2019-01-01 23:00:00,27.4,0.035781452245740294,0.6879511576381715,35.7814522457403,219.50618792926232,0.16300885448054506,7.84765172925502
2019-01-02 00:00:00,27.1,0.045501738248623524,0.7167304383086978,45.501738248623525,219.01032854694853,0.20776069581060633,7.810934916378219
2019-01-02 01:00:00,27.0,0.057560788348974976,0.7531369174295701,57.560788348974974,221.2672619799395,0.2601414589483805,8.078458780144885
2019-01-02 02:00:00,27.0,0.04727275422071977,0.7830363435647477,47.27275422071977,219.02910949137308,0.21582863725509374,8.254503648026962
2019-01-02 03:00:00,26.9,0.047438845181955965,0.8130408201567701,47.43884518195596,217.6091356205028,0.2180002463898687,8.548007082343755
2019-01-02 04:00:00,26.0,0.050905822987278596,0.8452381168734364,50.9058229872786,218.45196416494736,0.2330298250321107,8.245508682030092
2019-01-02 05:00:00,25.4,0.0363779078754034,0.8682466888807807,36.377907875403395,219.69424197581867,0.16558425723058978,8.084696470338962
2019-01-02 06:00:00,24.9,0.04471564558627071,0.8965287757685271,44.71564558627071,222.4991483615948,0.2009699628764467,8.13531842276452
2019-01-02 07:00:00,24.5,0.03432865397390566,0.9182412202988477,34.32865397390566,219.5855832465106,0.15633382422637335,8.292365588025717
2019-01-02 08:00:00,24.2,0.03697599046949913,0.941628072070925,36.97599046949913,220.19506201446043,0.167923795071621,8.256748777713941
2019-01-02 09:00:00,23.9,0.034810412029052426,0.9636452225491503,34.81041202905243,219.13268543301086,0.15885540744533985,7.557509455948328
2019-01-02 10:00:00,25.6,0.03737013830284059,0.9872813678989683,37.37013830284059,217.72471194742104,0.17163939714783139,7.890001493924473
2019-01-02 11:00:00,27.1,0.03897422498667547,1.011932078025228,38.97422498667547,220.83967211496628,0.17648199081904992,8.164181377618252
2019-01-02 12:00:00,28.6,0.05725746129221619,1.0481467065742887,57.25746129221619,222.33341887602936,0.257529711825024,7.709902745882552
2019-01-02 13:00:00,30.5,0.044051907607750726,1.076008987487346,44.05190760775073,222.06208868128707,0.1983765345510007,8.250591077904673
